,loss,accuracy,val_loss,val_accuracy,val_f1,val_recall,val_precision,Scenario,epoch
0,0.8645861744880676,0.6625939607620239,4.966132640838623,0.6917293071746826,0.40888888888888886,0.5,0.3458646616541353,PrPo_Im,1
1,0.593445897102356,0.7039473652839661,0.6844496130943298,0.6917293071746826,0.40888888888888886,0.5,0.3458646616541353,PrPo_Im,2
2,0.6065719723701477,0.7001879811286926,1.3757048845291138,0.6917293071746826,0.40888888888888886,0.5,0.3458646616541353,PrPo_Im,3
3,0.6040259599685669,0.6832706928253174,0.851601779460907,0.6917293071746826,0.40888888888888886,0.5,0.3458646616541353,PrPo_Im,4
4,0.5908644795417786,0.6832706928253174,0.9108909964561462,0.6917293071746826,0.40888888888888886,0.5,0.3458646616541353,PrPo_Im,5
5,0.5805323719978333,0.701127827167511,1.2827527523040771,0.6917293071746826,0.40888888888888886,0.5,0.3458646616541353,PrPo_Im,6
6,0.5651490688323975,0.7067669034004211,0.8594896793365479,0.6917293071746826,0.40888888888888886,0.5,0.3458646616541353,PrPo_Im,7
7,0.6012381911277771,0.6842105388641357,1.3763540983200073,0.31578946113586426,0.2477469078252222,0.5054347826086957,0.6553030303030303,PrPo_Im,8
8,0.6150016784667969,0.6654135584831238,1.0481138229370117,0.31578946113586426,0.2477469078252222,0.5054347826086957,0.6553030303030303,PrPo_Im,9
9,0.6080618500709534,0.6898496150970459,1.2844858169555664,0.6917293071746826,0.40888888888888886,0.5,0.3458646616541353,PrPo_Im,10
10,0.586208164691925,0.6907894611358643,1.104549527168274,0.3834586441516876,0.36087669948429446,0.534066808059385,0.5686431623931624,PrPo_Im,11
