,loss,accuracy,val_loss,val_accuracy,val_f1,val_recall,val_precision,Scenario,epoch
0,0.67451411485672,0.6295760869979858,0.563255786895752,0.8121212124824524,0.4481605351170569,0.5,0.40606060606060607,Pr_Im,1
1,0.42804935574531555,0.8184008002281189,0.47538480162620544,0.8121212124824524,0.4481605351170569,0.5,0.40606060606060607,Pr_Im,2
2,0.2292596399784088,0.9229286909103394,0.47318235039711,0.8121212124824524,0.4481605351170569,0.5,0.40606060606060607,Pr_Im,3
3,0.11394656449556351,0.9614643454551697,0.5605830550193787,0.8121212124824524,0.4481605351170569,0.5,0.40606060606060607,Pr_Im,4
4,0.6493734121322632,0.6362228989601135,0.6699937582015991,0.611872136592865,0.37960339943342775,0.5,0.3059360730593607,PrPo_Im,1
5,0.49557429552078247,0.766640841960907,0.6535744071006775,0.611872136592865,0.37960339943342775,0.5,0.3059360730593607,PrPo_Im,2
6,0.2895714342594147,0.8858358860015869,0.6910562515258789,0.611872136592865,0.37960339943342775,0.5,0.3059360730593607,PrPo_Im,3
7,0.14940214157104492,0.943498432636261,0.8112218379974365,0.611872136592865,0.37960339943342775,0.5,0.3059360730593607,PrPo_Im,4
8,0.5864028334617615,0.727554202079773,0.43498465418815613,0.853881299495697,0.4605911330049261,0.4973404255319149,0.4288990825688073,Pr_PoIm,1
9,0.5088256001472473,0.7848297357559204,0.48914578557014465,0.8584474921226501,0.4619164619164619,0.5,0.4292237442922374,Pr_PoIm,2
10,0.4981432557106018,0.7890866994857788,0.433078795671463,0.8584474921226501,0.4619164619164619,0.5,0.4292237442922374,Pr_PoIm,3
11,0.46338599920272827,0.7995356321334839,0.4801235795021057,0.8584474921226501,0.4619164619164619,0.5,0.4292237442922374,Pr_PoIm,4
12,0.45026710629463196,0.8068885207176208,0.4488549828529358,0.8584474921226501,0.5186813186813186,0.5269389155799589,0.6825581395348836,Pr_PoIm,5
13,0.3680940270423889,0.8417182564735413,0.4765623211860657,0.8584474921226501,0.4619164619164619,0.5,0.4292237442922374,Pr_PoIm,6
14,0.3100928068161011,0.8668730854988098,0.5950016379356384,0.8584474921226501,0.4619164619164619,0.5,0.4292237442922374,Pr_PoIm,7
15,0.2589586675167084,0.8920278549194336,0.7600066065788269,0.853881299495697,0.4605911330049261,0.4973404255319149,0.4288990825688073,Pr_PoIm,8
