,loss,accuracy,val_loss,val_accuracy,val_f1,val_recall,val_precision,Scenario,epoch
0,0.7725206017494202,0.5454545617103577,0.739385187625885,0.2368421107530594,0.22339675828047922,0.4786299009047824,0.44959349593495934,Pr_Im,1
1,0.6540526747703552,0.6375598311424255,0.5991529226303101,0.7932330965995789,0.44234800838574423,0.5,0.3966165413533835,Pr_Im,2
2,0.5671616196632385,0.7009569406509399,0.5599493980407715,0.7932330965995789,0.44234800838574423,0.5,0.3966165413533835,Pr_Im,3
3,0.4641614556312561,0.8050239086151123,0.5106420516967773,0.7932330965995789,0.44234800838574423,0.5,0.3966165413533835,Pr_Im,4
4,0.38897743821144104,0.8301435112953186,0.5043399333953857,0.7932330965995789,0.44234800838574423,0.5,0.3966165413533835,Pr_Im,5
5,0.32035115361213684,0.8744019269943237,0.4995884597301483,0.7932330965995789,0.44234800838574423,0.5,0.3966165413533835,Pr_Im,6
6,0.24335768818855286,0.9078947305679321,0.5925592184066772,0.7932330965995789,0.44234800838574423,0.5,0.3966165413533835,Pr_Im,7
7,0.16829194128513336,0.9437798857688904,0.5677126049995422,0.7932330965995789,0.44234800838574423,0.5,0.3966165413533835,Pr_Im,8
8,0.14553280174732208,0.9557416439056396,0.5228712558746338,0.7932330965995789,0.44234800838574423,0.5,0.3966165413533835,Pr_Im,9
9,0.11421864479780197,0.9605262875556946,0.564413845539093,0.7932330965995789,0.44234800838574423,0.5,0.3966165413533835,Pr_Im,10
10,0.10176549106836319,0.9617224931716919,0.7030179500579834,0.7932330965995789,0.44234800838574423,0.5,0.3966165413533835,Pr_Im,11
11,0.08660352230072021,0.9796651005744934,0.7417499423027039,0.7932330965995789,0.44234800838574423,0.5,0.3966165413533835,Pr_Im,12
12,0.7169342637062073,0.5514563322067261,0.6846113204956055,0.6057142615318298,0.38392857142857145,0.5035971223021583,0.8022922636103151,PrPo_Im,1
13,0.6324407458305359,0.6572815775871277,0.6714775562286377,0.6028571724891663,0.376114081996435,0.5,0.30142857142857143,PrPo_Im,2
14,0.5865827798843384,0.6922330260276794,0.6645912528038025,0.6028571724891663,0.376114081996435,0.5,0.30142857142857143,PrPo_Im,3
15,0.5312462449073792,0.7223300933837891,0.6821143627166748,0.6028571724891663,0.376114081996435,0.5,0.30142857142857143,PrPo_Im,4
16,0.5120944380760193,0.753398060798645,0.6813976764678955,0.6028571724891663,0.376114081996435,0.5,0.30142857142857143,PrPo_Im,5
17,0.40553438663482666,0.822330117225647,0.6717216372489929,0.6028571724891663,0.376114081996435,0.5,0.30142857142857143,PrPo_Im,6
18,0.33903056383132935,0.8563106656074524,0.7020334005355835,0.6028571724891663,0.376114081996435,0.5,0.30142857142857143,PrPo_Im,7
19,0.28946995735168457,0.8815534114837646,0.8260464668273926,0.6028571724891663,0.376114081996435,0.5,0.30142857142857143,PrPo_Im,8
20,0.2574259340763092,0.8961164951324463,0.8619961142539978,0.6028571724891663,0.376114081996435,0.5,0.30142857142857143,PrPo_Im,9
21,0.1740904599428177,0.9378640651702881,0.8899967670440674,0.6057142615318298,0.3904285930637589,0.504824576357871,0.6359269932756964,PrPo_Im,10
22,0.12131869792938232,0.9582524299621582,0.7650113105773926,0.5799999833106995,0.525101763907734,0.5325957243683725,0.5402763734411864,PrPo_Im,11
23,0.6503689885139465,0.6640776991844177,0.5081415176391602,0.8428571224212646,0.4573643410852713,0.5,0.42142857142857143,Pr_PoIm,1
24,0.5307832360267639,0.7864077687263489,0.5479142665863037,0.8428571224212646,0.4573643410852713,0.5,0.42142857142857143,Pr_PoIm,2
25,0.5371617078781128,0.7786407470703125,0.49080929160118103,0.7971428632736206,0.4819786954618416,0.4950693374422188,0.48891352549889133,Pr_PoIm,3
26,0.5469512939453125,0.762135922908783,0.5160847902297974,0.8428571224212646,0.4573643410852713,0.5,0.42142857142857143,Pr_PoIm,4
27,0.5485002398490906,0.7718446850776672,0.46245867013931274,0.8428571224212646,0.4573643410852713,0.5,0.42142857142857143,Pr_PoIm,5
28,0.5014596581459045,0.7922329902648926,0.49336808919906616,0.8371428847312927,0.4556765163297045,0.4966101694915254,0.4209770114942529,Pr_PoIm,6
29,0.5054163336753845,0.791262149810791,0.6745671033859253,0.6257143020629883,0.46217639675780925,0.4673343605546995,0.47904807084123974,Pr_PoIm,7
30,0.5204466581344604,0.7737864255905151,0.4899883568286896,0.822857141494751,0.4668828616352201,0.4955315870570108,0.476376669925057,Pr_PoIm,8
31,0.5021584630012512,0.791262149810791,0.4881388247013092,0.8399999737739563,0.45652173913043487,0.49830508474576274,0.42120343839541546,Pr_PoIm,9
32,0.49387699365615845,0.8038834929466248,0.46094295382499695,0.8371428847312927,0.5296031689891774,0.5335901386748845,0.6343688362919132,Pr_PoIm,10
33,0.47657594084739685,0.798058271408081,0.6840462684631348,0.5771428346633911,0.47885226769688927,0.5272727272727272,0.5149488192966454,Pr_PoIm,11
